Move_1,Move_2,Move_3,Move_4,Move_5,Move_6,Move_7,Move_8,Move_9,Move_10,Move_11,Move_12,Move_13,Move_14,Move_15,Move_16,Move_17,Score_1,Score_2,Score_3,Score_4,Score_5,Score_6,Score_7,Score_8,Score_9,Score_10,Score_11,Score_12,Score_13,Score_14,Score_15,Score_16,Score_17,
8 <-> 4,12 <-> 8,2 <-> 3,11 <-> 7,7 <-> 3,,,,,,,,,,,,,32,41,46,48,57,,,,,,,,,,,,
13 <-> 12,7 <-> 3,10 <-> 11,6 <-> 5,9 <-> 10,,,,,,,,,,,,,35,41,44,72,77,,,,,,,,,,,,
7 <-> 3,6 <-> 5,13 <-> 12,4 <-> 1,8 <-> 4,,,,,,,,,,,,,37,40,41,66,68,,,,,,,,,,,,
8 <-> 4,9 <-> 10,7 <-> 3,2 <-> 3,7 <-> 6,,,,,,,,,,,,,32,32,42,46,53,,,,,,,,,,,,
2 <-> 3,7 <-> 6,12 <-> 8,9 <-> 12,11 <-> 7,,,,,,,,,,,,,32,38,46,66,96,,,,,,,,,,,,
8 <-> 4,7 <-> 6,11 <-> 7,12 <-> 8,5 <-> 9,,,,,,,,,,,,,32,34,41,47,56,,,,,,,,,,,,
7 <-> 6,12 <-> 8,6 <-> 5,9 <-> 12,7 <-> 3,,,,,,,,,,,,,32,37,44,56,77,,,,,,,,,,,,
12 <-> 8,7 <-> 3,10 <-> 11,13 <-> 12,4 <-> 1,,,,,,,,,,,,,35,45,45,50,71,,,,,,,,,,,,
5 <-> 9,14 <-> 13,2 <-> 1,9 <-> 12,4 <-> 1,,,,,,,,,,,,,30,32,32,32,49,,,,,,,,,,,,
2 <-> 3,9 <-> 12,8 <-> 4,2 <-> 1,7 <-> 6,,,,,,,,,,,,,32,34,42,46,62,,,,,,,,,,,,
13 <-> 12,14 <-> 13,11 <-> 7,12 <-> 8,9 <-> 12,,,,,,,,,,,,,35,41,43,48,93,,,,,,,,,,,,
12 <-> 8,11 <-> 7,14 <-> 13,10 <-> 14,5 <-> 9,,,,,,,,,,,,,35,37,39,53,53,,,,,,,,,,,,
5 <-> 9,14 <-> 13,13 <-> 12,9 <-> 12,4 <-> 1,,,,,,,,,,,,,30,32,41,44,48,,,,,,,,,,,,
12 <-> 8,8 <-> 4,7 <-> 6,9 <-> 12,10 <-> 14,,,,,,,,,,,,,35,41,43,56,70,,,,,,,,,,,,
7 <-> 6,8 <-> 4,10 <-> 11,4 <-> 1,14 <-> 13,,,,,,,,,,,,,32,34,36,48,50,,,,,,,,,,,,
14 <-> 13,8 <-> 4,7 <-> 6,11 <-> 7,6 <-> 5,,,,,,,,,,,,,30,34,36,43,47,,,,,,,,,,,,
7 <-> 6,2 <-> 3,5 <-> 9,4 <-> 1,9 <-> 12,,,,,,,,,,,,,32,38,41,57,59,,,,,,,,,,,,
11 <-> 7,7 <-> 6,2 <-> 1,9 <-> 10,2 <-> 3,,,,,,,,,,,,,32,41,70,71,79,,,,,,,,,,,,
None <-> None,7 <-> 6,9 <-> 12,14 <-> 13,6 <-> 5,,,,,,,,,,,,,30,34,38,39,45,,,,,,,,,,,,
12 <-> 8,6 <-> 5,13 <-> 12,4 <-> 5,10 <-> 11,,,,,,,,,,,,,35,35,40,43,43,,,,,,,,,,,,
None <-> None,7 <-> 6,13 <-> 12,10 <-> 14,4 <-> 1,,,,,,,,,,,,,30,34,37,57,71,,,,,,,,,,,,
11 <-> 7,13 <-> 12,7 <-> 6,10 <-> 11,6 <-> 5,,,,,,,,,,,,,32,37,46,50,55,,,,,,,,,,,,
8 <-> 4,5 <-> 9,9 <-> 10,9 <-> 12,12 <-> 8,,,,,,,,,,,,,32,32,34,43,52,,,,,,,,,,,,
9 <-> 12,2 <-> 1,13 <-> 12,11 <-> 7,12 <-> 8,,,,,,,,,,,,,32,32,39,53,95,,,,,,,,,,,,
2 <-> 3,6 <-> 5,8 <-> 4,4 <-> 1,9 <-> 12,,,,,,,,,,,,,32,34,39,54,64,,,,,,,,,,,,
10 <-> 11,6 <-> 5,2 <-> 3,12 <-> 8,7 <-> 3,,,,,,,,,,,,,30,32,60,63,72,,,,,,,,,,,,
7 <-> 6,11 <-> 7,9 <-> 10,9 <-> 12,5 <-> 9,,,,,,,,,,,,,32,41,44,49,53,,,,,,,,,,,,
10 <-> 11,9 <-> 10,2 <-> 1,9 <-> 12,7 <-> 3,,,,,,,,,,,,,30,32,33,34,51,,,,,,,,,,,,
7 <-> 6,8 <-> 4,9 <-> 12,2 <-> 3,14 <-> 13,,,,,,,,,,,,,32,34,47,60,80,,,,,,,,,,,,
7 <-> 6,5 <-> 9,4 <-> 5,12 <-> 8,7 <-> 3,,,,,,,,,,,,,32,32,55,63,111,,,,,,,,,,,,
13 <-> 12,2 <-> 1,11 <-> 7,2 <-> 3,8 <-> 4,,,,,,,,,,,,,35,35,39,47,49,,,,,,,,,,,,
7 <-> 3,9 <-> 12,8 <-> 4,7 <-> 6,5 <-> 9,,,,,,,,,,,,,37,38,47,67,104,,,,,,,,,,,,
13 <-> 12,2 <-> 3,7 <-> 6,6 <-> 5,10 <-> 11,,,,,,,,,,,,,35,37,39,46,72,,,,,,,,,,,,
8 <-> 4,13 <-> 12,7 <-> 6,4 <-> 5,11 <-> 7,,,,,,,,,,,,,32,37,39,41,49,,,,,,,,,,,,
11 <-> 7,9 <-> 12,14 <-> 13,9 <-> 10,8 <-> 4,,,,,,,,,,,,,32,37,47,73,75,,,,,,,,,,,,
12 <-> 8,5 <-> 9,6 <-> 5,8 <-> 4,14 <-> 13,,,,,,,,,,,,,35,37,46,49,51,,,,,,,,,,,,
7 <-> 6,6 <-> 5,14 <-> 13,8 <-> 4,5 <-> 9,,,,,,,,,,,,,32,39,41,43,51,,,,,,,,,,,,
2 <-> 3,8 <-> 4,10 <-> 11,14 <-> 13,7 <-> 3,,,,,,,,,,,,,32,37,37,39,48,,,,,,,,,,,,
5 <-> 9,7 <-> 6,4 <-> 5,11 <-> 7,9 <-> 12,,,,,,,,,,,,,30,35,55,57,63,,,,,,,,,,,,
14 <-> 13,10 <-> 14,11 <-> 7,7 <-> 3,9 <-> 10,,,,,,,,,,,,,32,46,48,56,77,,,,,,,,,,,,
5 <-> 9,9 <-> 10,9 <-> 12,8 <-> 4,14 <-> 13,,,,,,,,,,,,,30,30,39,43,71,,,,,,,,,,,,
9 <-> 12,12 <-> 8,10 <-> 14,4 <-> 5,11 <-> 7,,,,,,,,,,,,,32,43,64,64,70,,,,,,,,,,,,
7 <-> 3,14 <-> 13,6 <-> 5,10 <-> 11,10 <-> 14,,,,,,,,,,,,,37,38,40,70,70,,,,,,,,,,,,
10 <-> 11,13 <-> 12,7 <-> 3,9 <-> 12,7 <-> 6,,,,,,,,,,,,,30,35,44,53,90,,,,,,,,,,,,
7 <-> 3,4 <-> 5,2 <-> 3,11 <-> 7,10 <-> 11,,,,,,,,,,,,,37,37,41,49,54,,,,,,,,,,,,
None <-> None,10 <-> 11,4 <-> 5,2 <-> 3,7 <-> 6,,,,,,,,,,,,,30,31,32,40,69,,,,,,,,,,,,
10 <-> 11,11 <-> 7,6 <-> 5,2 <-> 3,9 <-> 10,,,,,,,,,,,,,30,39,41,69,70,,,,,,,,,,,,
9 <-> 12,7 <-> 6,14 <-> 13,6 <-> 5,7 <-> 3,,,,,,,,,,,,,32,37,39,45,51,,,,,,,,,,,,
10 <-> 11,8 <-> 4,6 <-> 5,5 <-> 9,13 <-> 12,,,,,,,,,,,,,30,32,33,40,45,,,,,,,,,,,,
8 <-> 4,13 <-> 12,14 <-> 13,9 <-> 12,10 <-> 14,,,,,,,,,,,,,32,37,43,80,80,,,,,,,,,,,,
8 <-> 4,13 <-> 12,2 <-> 1,4 <-> 5,2 <-> 3,,,,,,,,,,,,,32,37,39,65,73,,,,,,,,,,,,
7 <-> 6,7 <-> 3,12 <-> 8,4 <-> 1,10 <-> 11,,,,,,,,,,,,,32,44,53,68,81,,,,,,,,,,,,
5 <-> 9,14 <-> 13,10 <-> 14,10 <-> 11,9 <-> 12,,,,,,,,,,,,,30,32,46,46,71,,,,,,,,,,,,
13 <-> 12,10 <-> 14,12 <-> 8,9 <-> 12,7 <-> 3,,,,,,,,,,,,,35,55,60,89,93,,,,,,,,,,,,
9 <-> 12,14 <-> 13,13 <-> 12,11 <-> 7,8 <-> 4,,,,,,,,,,,,,32,35,44,56,84,,,,,,,,,,,,
2 <-> 3,11 <-> 7,12 <-> 8,13 <-> 12,10 <-> 11,,,,,,,,,,,,,32,37,42,47,54,,,,,,,,,,,,
14 <-> 13,11 <-> 7,8 <-> 4,5 <-> 9,2 <-> 3,,,,,,,,,,,,,32,34,36,36,41,,,,,,,,,,,,
9 <-> 12,14 <-> 13,4 <-> 5,6 <-> 5,10 <-> 11,,,,,,,,,,,,,32,35,36,40,87,,,,,,,,,,,,
11 <-> 7,9 <-> 12,8 <-> 4,4 <-> 5,6 <-> 5,,,,,,,,,,,,,32,37,39,41,48,,,,,,,,,,,,
7 <-> 6,6 <-> 5,13 <-> 12,4 <-> 1,7 <-> 3,,,,,,,,,,,,,32,39,44,44,75,,,,,,,,,,,,
8 <-> 4,14 <-> 13,9 <-> 12,13 <-> 12,7 <-> 3,,,,,,,,,,,,,32,32,71,80,83,,,,,,,,,,,,
7 <-> 3,10 <-> 11,4 <-> 1,5 <-> 9,12 <-> 8,,,,,,,,,,,,,37,39,61,61,66,,,,,,,,,,,,
10 <-> 11,12 <-> 8,2 <-> 1,14 <-> 13,4 <-> 1,,,,,,,,,,,,,30,35,37,39,51,,,,,,,,,,,,
10 <-> 11,12 <-> 8,8 <-> 4,9 <-> 10,7 <-> 6,,,,,,,,,,,,,30,35,41,43,46,,,,,,,,,,,,
9 <-> 12,7 <-> 6,2 <-> 3,11 <-> 7,13 <-> 12,,,,,,,,,,,,,32,37,41,83,90,,,,,,,,,,,,
5 <-> 9,11 <-> 7,8 <-> 4,7 <-> 3,4 <-> 1,,,,,,,,,,,,,30,32,34,44,65,,,,,,,,,,,,
14 <-> 13,2 <-> 1,13 <-> 12,9 <-> 12,8 <-> 4,,,,,,,,,,,,,32,32,41,44,80,,,,,,,,,,,,
2 <-> 3,12 <-> 8,14 <-> 13,8 <-> 4,10 <-> 11,,,,,,,,,,,,,32,40,42,48,48,,,,,,,,,,,,
13 <-> 12,11 <-> 7,2 <-> 3,7 <-> 3,8 <-> 4,,,,,,,,,,,,,35,37,42,51,53,,,,,,,,,,,,
9 <-> 12,7 <-> 6,13 <-> 12,4 <-> 1,2 <-> 1,,,,,,,,,,,,,32,37,42,43,56,,,,,,,,,,,,
12 <-> 8,9 <-> 12,8 <-> 4,6 <-> 5,13 <-> 12,,,,,,,,,,,,,35,43,46,46,91,,,,,,,,,,,,
10 <-> 11,11 <-> 7,7 <-> 3,13 <-> 12,9 <-> 12,,,,,,,,,,,,,30,39,48,53,62,,,,,,,,,,,,
7 <-> 3,13 <-> 12,5 <-> 9,14 <-> 13,6 <-> 5,,,,,,,,,,,,,37,41,41,47,49,,,,,,,,,,,,
14 <-> 13,9 <-> 12,7 <-> 3,2 <-> 3,13 <-> 12,,,,,,,,,,,,,32,35,40,45,54,,,,,,,,,,,,
7 <-> 6,2 <-> 3,6 <-> 5,9 <-> 12,5 <-> 9,,,,,,,,,,,,,32,38,43,46,46,,,,,,,,,,,,
12 <-> 8,7 <-> 3,4 <-> 1,11 <-> 7,10 <-> 11,,,,,,,,,,,,,35,45,66,68,75,,,,,,,,,,,,
9 <-> 12,4 <-> 1,5 <-> 9,11 <-> 7,8 <-> 4,,,,,,,,,,,,,32,32,33,38,40,,,,,,,,,,,,
5 <-> 9,2 <-> 1,7 <-> 3,9 <-> 12,6 <-> 5,,,,,,,,,,,,,30,30,47,49,51,,,,,,,,,,,,
None <-> None,14 <-> 13,10 <-> 14,12 <-> 8,9 <-> 10,,,,,,,,,,,,,30,32,46,53,53,,,,,,,,,,,,
11 <-> 7,7 <-> 3,9 <-> 10,4 <-> 1,10 <-> 11,,,,,,,,,,,,,32,42,45,66,72,,,,,,,,,,,,
11 <-> 7,9 <-> 10,14 <-> 13,7 <-> 3,5 <-> 9,,,,,,,,,,,,,32,35,71,77,77,,,,,,,,,,,,
14 <-> 13,2 <-> 1,10 <-> 14,8 <-> 4,7 <-> 6,,,,,,,,,,,,,32,32,46,50,52,,,,,,,,,,,,
12 <-> 8,7 <-> 3,11 <-> 7,5 <-> 9,8 <-> 4,,,,,,,,,,,,,35,45,47,47,53,,,,,,,,,,,,
2 <-> 3,4 <-> 1,13 <-> 12,12 <-> 8,10 <-> 14,,,,,,,,,,,,,32,52,57,62,82,,,,,,,,,,,,
8 <-> 4,5 <-> 9,12 <-> 8,14 <-> 13,10 <-> 14,,,,,,,,,,,,,32,32,41,43,57,,,,,,,,,,,,
14 <-> 13,7 <-> 3,5 <-> 9,8 <-> 4,4 <-> 1,,,,,,,,,,,,,32,38,38,44,65,,,,,,,,,,,,
14 <-> 13,2 <-> 1,12 <-> 8,11 <-> 7,8 <-> 4,,,,,,,,,,,,,32,32,39,41,47,,,,,,,,,,,,
2 <-> 3,7 <-> 3,13 <-> 12,10 <-> 14,7 <-> 6,,,,,,,,,,,,,32,41,46,66,68,,,,,,,,,,,,
7 <-> 6,9 <-> 12,8 <-> 4,5 <-> 9,11 <-> 7,,,,,,,,,,,,,32,37,47,50,53,,,,,,,,,,,,
9 <-> 10,7 <-> 3,4 <-> 5,2 <-> 1,11 <-> 7,,,,,,,,,,,,,30,37,37,47,47,,,,,,,,,,,,
5 <-> 9,12 <-> 8,7 <-> 3,9 <-> 12,4 <-> 5,,,,,,,,,,,,,30,37,47,53,88,,,,,,,,,,,,
None <-> None,8 <-> 4,12 <-> 8,7 <-> 3,4 <-> 5,,,,,,,,,,,,,30,34,43,60,86,,,,,,,,,,,,
13 <-> 12,6 <-> 5,7 <-> 3,11 <-> 7,9 <-> 10,,,,,,,,,,,,,35,35,41,81,86,,,,,,,,,,,,
11 <-> 7,8 <-> 4,12 <-> 8,2 <-> 1,4 <-> 1,,,,,,,,,,,,,32,34,43,43,57,,,,,,,,,,,,
7 <-> 3,9 <-> 12,6 <-> 5,2 <-> 1,4 <-> 1,,,,,,,,,,,,,37,38,42,51,65,,,,,,,,,,,,
11 <-> 7,14 <-> 13,2 <-> 1,10 <-> 11,4 <-> 5,,,,,,,,,,,,,32,34,36,42,43,,,,,,,,,,,,
14 <-> 13,7 <-> 6,5 <-> 9,9 <-> 10,7 <-> 3,,,,,,,,,,,,,32,34,37,37,54,,,,,,,,,,,,
12 <-> 8,9 <-> 10,5 <-> 9,14 <-> 13,6 <-> 5,,,,,,,,,,,,,35,35,40,71,73,,,,,,,,,,,,
13 <-> 12,10 <-> 14,9 <-> 12,4 <-> 1,11 <-> 7,,,,,,,,,,,,,35,55,57,58,66,,,,,,,,,,,,
5 <-> 9,6 <-> 5,10 <-> 11,11 <-> 7,4 <-> 1,,,,,,,,,,,,,30,32,34,43,48,,,,,,,,,,,,
14 <-> 13,9 <-> 12,10 <-> 14,6 <-> 5,12 <-> 8,,,,,,,,,,,,,32,35,48,50,83,,,,,,,,,,,,
12 <-> 8,7 <-> 6,8 <-> 4,5 <-> 9,2 <-> 3,,,,,,,,,,,,,35,37,43,54,102,,,,,,,,,,,,
None <-> None,13 <-> 12,6 <-> 5,7 <-> 3,7 <-> 6,,,,,,,,,,,,,30,35,35,52,61,,,,,,,,,,,,
None <-> None,2 <-> 3,7 <-> 6,13 <-> 12,9 <-> 12,,,,,,,,,,,,,30,38,42,45,50,,,,,,,,,,,,
None <-> None,14 <-> 13,11 <-> 7,10 <-> 14,13 <-> 12,,,,,,,,,,,,,30,32,36,48,57,,,,,,,,,,,,
10 <-> 11,6 <-> 5,5 <-> 9,14 <-> 13,8 <-> 4,,,,,,,,,,,,,30,32,34,36,42,,,,,,,,,,,,
9 <-> 12,4 <-> 1,14 <-> 13,12 <-> 8,7 <-> 6,,,,,,,,,,,,,32,33,37,80,84,,,,,,,,,,,,
2 <-> 3,2 <-> 1,4 <-> 1,9 <-> 12,6 <-> 5,,,,,,,,,,,,,32,38,52,54,56,,,,,,,,,,,,
11 <-> 7,7 <-> 3,4 <-> 1,9 <-> 10,8 <-> 4,,,,,,,,,,,,,32,42,63,66,68,,,,,,,,,,,,
8 <-> 4,5 <-> 9,14 <-> 13,7 <-> 3,4 <-> 1,,,,,,,,,,,,,32,32,34,44,65,,,,,,,,,,,,
7 <-> 6,9 <-> 12,7 <-> 3,11 <-> 7,8 <-> 4,,,,,,,,,,,,,32,37,46,92,100,,,,,,,,,,,,
7 <-> 6,13 <-> 12,14 <-> 13,4 <-> 1,10 <-> 14,,,,,,,,,,,,,32,37,43,43,57,,,,,,,,,,,,
10 <-> 11,12 <-> 8,7 <-> 6,6 <-> 5,2 <-> 3,,,,,,,,,,,,,30,35,39,45,72,,,,,,,,,,,,
11 <-> 7,12 <-> 8,5 <-> 9,14 <-> 13,4 <-> 5,,,,,,,,,,,,,32,37,37,39,42,,,,,,,,,,,,
14 <-> 13,12 <-> 8,7 <-> 6,9 <-> 10,9 <-> 12,,,,,,,,,,,,,32,37,39,39,85,,,,,,,,,,,,
2 <-> 3,12 <-> 8,5 <-> 9,14 <-> 13,8 <-> 4,,,,,,,,,,,,,32,40,42,44,48,,,,,,,,,,,,
8 <-> 4,5 <-> 9,2 <-> 3,2 <-> 1,13 <-> 12,,,,,,,,,,,,,32,32,37,42,47,,,,,,,,,,,,
13 <-> 12,12 <-> 8,9 <-> 12,2 <-> 3,9 <-> 10,,,,,,,,,,,,,35,40,89,90,90,,,,,,,,,,,,
12 <-> 8,4 <-> 5,14 <-> 13,7 <-> 6,11 <-> 7,,,,,,,,,,,,,35,38,40,42,44,,,,,,,,,,,,
